global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54
521.8244469691996	0.1691450620182877	0.0286100520051704	272300.753454711	585.3248280492322	0.85411992566344	342605.15433086327	0.7295208474153202	440.0000182732545	0.2908714900434006	0.0846062237200681	193600.0160804643	447.1449463767832	401.5300532628905	0.503072	17.184658	0.2307207822557106	0.1225226129198157	-0.0349886783	-0.0335618525	0.0095796458	0.038922666	-0.0147326332	-0.0021202881	-0.0048453364	-0.004741547	-0.0059630369	0.0186921151	0.0181498302	-0.0007765187	-0.0109064732	0.0023629766	0.0014265527	-0.0292761151	-0.0185985841	-0.015508116	-0.0364871409	-0.0008700602	-0.004274858	-0.0106535761	-0.0039561332	0.0023804944	0.0010017357	-0.0008735086	-0.0378232143	0.0126563882	-0.0139477036	0.0082765051	0.0064705431	0.0108661494	0.0303029025	0.0372068731	-0.0106875983	-0.0063084204	-0.0438163793	0.0311804485	0.0024743031	0.0045059695	0.0114815474	-0.0456935336	-0.0117372392	0.0122239962	0.0582905398	-0.0631714175	0.0284873158	0.0167953887	0.0786762048	0.0205383556	-0.0170909603	0.0080255581	-0.0994800506	-0.0238730068	0.0956770143	0.0391146212	0.0	0.0	0.0	0.0441540420767978	-0.0015973686042087	0.0019495794317196	2.5515864577119568e-06	0.1038771415258423	0.083885510459865	0.0107904605315798	0.0070367788651121	-0.0360981752913787	0.0535146168241168	0.0013030782593671	0.002863814213832	0.00168612471525	-0.0013158421180696	2.843016555376894e-06	1.731440479685891e-06	0.0024080308142695	3.506253011270003e-05	5.798612402471432e-06	1.2293810179039962e-09	0.0170248363449939	-0.000483561079168	2.3383131728621705e-07	0.0002898450525738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.7044858175256	0.8800388483259667	0.7744683745628937	273219.97949376376	587.342022178913	2.0171941296807745	344970.65101721475	4.069072156818577	439.50003113911737	-0.4999871341371431	0.2499871343026735	193160.27737128516	447.0722533671831	402.8548634133249	0.610352	20.849287	0.2588565998213106	0.1429825974300783	-0.0408648653	-0.0499860039	0.0205457084	0.0385290421	-0.0185645175	0.0197057844	-0.0324097718	-0.0066181784	-0.0133261709	0.0180345408	0.0128567836	-0.0118622507	-0.0251444595	0.0069358345	-0.0230869626	-0.0362556753	-0.0342631786	-0.0125888118	-0.0511182274	-0.0097872358	-0.0324862689	0.0306438662	0.0063753345	0.0482091166	0.0311039446	0.0140555027	0.0031514274	0.0319845849	-0.0126371939	0.0192239327	-0.0053252864	-0.0061782164	-0.0061406293	0.0067510465	0.0112770594	-0.0220369911	-0.0382957777	0.0058076236	0.0041328917	0.0080939638	0.1045484705	0.0254067235	-0.0437495612	0.0158976417	0.0357468769	-0.011496821	0.0141236952	-0.0135524398	-0.0812165046	-0.0023901575	-0.0268999348	0.006422897	-0.0999396837	-0.0191642938	0.0974964113	0.0315941957	0.0	0.0	0.0	0.0424482707826285	-0.0017057712941693	0.0018018556924353	2.909655708012015e-06	0.0112694299669016	-0.0926077115589407	0.0001270000517788	0.0085761882401839	-0.1277235487015744	-0.0916253734101956	0.0163133048929234	0.0083952090525577	0.0020101347325797	0.0003240100173296	4.040641643123261e-06	1.0498249132999235e-07	0.0035223965905761	0.0011143657763065	1.2407277741302132e-05	1.2418110834034106e-06	0.0170448154225177	1.997907752379971e-05	3.9916353870199867e-10	0.0002905257327876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.2857357451536	-0.4187500723719495	0.1753516231115129	272782.3897628564	586.6787024662412	-0.6633197126717505	344191.8999274724	0.4399930412189336	438.8561847010844	-0.6438464380329947	0.4145382357677749	192594.75085039227	445.92475327853896	400.0823251994151	0.654832	22.368715	0.0437912572270697	0.0230789842003108	-0.0430531661	-0.0163339916	0.0338169155	0.025688324	-0.0122202522	-0.0032420469	-0.0226558981	-0.0106896088	-0.0413320507	-0.0171559706	0.0101950233	-0.0274030587	-0.0241781549	0.0188676844	-0.0095776708	0.0011401095	0.018084599	-0.0573341969	-0.0782412844	-0.0284580859	-0.0328632623	0.0049247499	0.022557542	-0.0294493401	-0.0051144609	0.0812391613	-0.0398721068	0.0412420131	-0.0192982214	0.0239357752	-0.0041667716	-0.0041078088	0.0093668586	0.0235838305	-0.0163156137	0.0089000464	-0.0228676813	0.0239821002	0.0102528831	0.012475386	-0.0379895964	-0.1007473735	0.0117266788	0.0068872884	0.0571139095	-0.0596150215	0.0232130983	0.0266154228	0.0539261833	0.0199311798	0.0042804009	0.0048186025	-0.1002976618	-0.0144117257	0.0989192302	0.0238730068	0.0	0.0	0.0	0.0457900639845121	0.0033417932018836	0.0020967299597057	1.116758180415546e-05	0.014223262104295	0.0029538321373934	0.0002023011848874	8.725124295898064e-06	-0.1290929264885321	-0.0013693777869576	0.0166649836693735	1.875195523413164e-06	0.0023544329357164	0.0003442982031367	5.543354448786145e-06	1.1854125268316033e-07	0.0033550683525085	-0.0001673282380675	1.12564836500041e-05	2.79987392548074e-08	0.0168339167817053	-0.0002108986408124	4.4478236696518004e-08	0.0002833807542133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
523.9251295815802	1.6393938364266205	2.687612150913593	274497.54140707565	587.4005830962083	0.7218806299670177	345039.4450217655	0.5211116439215784	439.8546213433602	0.9984366422758058	0.9968757286389852	193472.0879171108	446.96305571309375	406.59970257237273	0.566992	19.368149	0.254886730077754	0.1279469473613756	-0.0526454274	-0.0579502607	0.0586751174	0.0399017352	0.0074661953	0.0313133098	-0.0010782816	-0.0026900985	-0.0221128538	0.0501397127	-0.0187880768	-0.0013173521	-0.0075814991	-0.033146625	-0.0148440978	-0.0375999337	0.0224675803	-0.0274767883	-0.0379555055	0.0004953342	-0.004232345	0.0254630756	-0.0343904331	0.0381204094	-0.0172875277	0.050032694	0.0534816663	0.0426188121	-0.0195501356	0.0287540841	-0.0043458432	-0.0228573771	0.0110387019	0.0105360997	0.0001513775	-0.0183226123	-0.0384742422	0.01915517	0.0015538021	0.0250227289	0.0899223656	-0.0122908801	-0.0288227798	0.0037233866	0.0283257958	-0.0532072739	0.0112384	0.0298405923	0.0214519851	-0.0233222636	-0.0164536729	0.0032130826	-0.1005536208	-0.0096261783	0.0999396837	0.0160001183	0.0	0.0	0.0	0.0321009381530217	-0.0136891258314904	0.0010304702303041	0.0001873921660303	0.0989219854216258	0.0846987233173307	0.0097855591997563	0.0071738737315857	-0.1151649648396642	0.0139279616488679	0.013262969126521	0.0001939881156923	0.0006215931229992	-0.0017328398127171	3.863780105598985e-07	3.0027338165377803e-06	0.0038743091755157	0.0005192408230072	1.5010271587485142e-05	2.696110322771944e-07	0.0162345790318284	-0.0005993377498768	3.592057384275038e-07	0.0002635615563406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
523.8182610879896	-0.1068684935905821	0.0114208749223202	274385.5706492453	587.127033891349	-0.2735492048592505	344718.1539260533	0.0748291674791282	440.32100508120783	0.4663837378476501	0.2175137909287456	193882.58751572503	447.2216153743588	403.1713928236152	0.503283	17.19186	0.2513993509305172	0.1718078922807155	-0.0642915818	-0.0328987356	0.0585652026	0.0458762217	-0.0112345584	0.0197797219	-0.0367830067	-0.0079624761	-0.0296401197	-0.0017673311	-0.0179686262	0.0177130708	-0.0318647088	-0.0249257191	-0.0494832399	-0.0348120087	-0.0030038665	-0.0164590206	-0.0311101274	0.0162675031	-0.0237341521	0.0410243357	-0.0232399256	0.0228509677	-0.0198204809	0.034654437	-0.0084752231	0.060773828	-0.0284011048	0.0401405662	-0.0079016041	-0.0302528845	0.0034050298	0.0245766567	-0.0206185738	-0.0070402209	-0.0295549908	0.032907018	0.0141119583	0.0257152842	-0.0083587961	-0.1154409021	0.0061391638	0.0011433856	0.0476983391	-0.0166302786	0.0359328892	0.0099087535	-0.0077891277	-0.0254108564	-0.0433802414	0.0016067456	-0.1007073005	-0.0048186025	0.1005536208	0.0080255581	0.0	0.0	0.0	0.0336001070924538	0.001499168939432	0.0011289671966243	2.2475075089579576e-06	-0.06576296172463	-0.1646849471462558	0.0043247671347951	0.027121131816565	-0.1547901540776735	-0.0396251892380093	0.0239599917993898	0.001570155622148	0.000378868025721	-0.0002427250972781	1.4354098091372833e-07	5.891547284871163e-08	0.0040782532820176	0.0002039441065018	1.6632149832287324e-05	4.15931985768583e-08	0.0157694473234721	-0.0004651317083563	2.163475061184513e-07	0.0002486754688877	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
524.3378306555945	0.5195695676048899	0.2699525355811323	274930.1606566149	588.0629519758553	0.9359180845062838	345818.0354865571	0.8759426609059113	440.6672388142821	0.3462337330742571	0.1198777979185359	194187.61536420352	448.0000285092352	406.6233800492197	0.531966	18.17165	0.2699572069089506	0.1648031264486669	-0.0558226133	-0.0404937629	0.0632630696	0.0497028308	0.0211259218	0.0360207013	-0.0533210334	0.0002690627	-0.0226619792	-0.0518490769	-0.000699283	0.0277310621	-0.0149987341	-0.0236931768	-0.0502433333	-0.0559225933	0.0029488359	-0.0427562771	0.0221432171	0.0271976255	-0.0204887112	0.0331360452	-0.0165643643	0.0199786961	-0.0185172887	0.0337125246	-0.0140599361	0.044028723	-0.029244028	0.0345165347	-0.000575746	-0.0371076358	0.0192336134	0.0262362741	-0.0099799568	-0.0144284651	-0.0455259725	0.0150758532	-0.0021864801	0.021440328	0.0426092872	-0.0550597455	-0.0180861266	-0.0010463557	0.0205092081	-0.0474138749	0.0138040812	0.0194337431	0.0816394395	-0.061554419	-0.0259912119	0.0	-0.1007585444	-0.0	0.1007585444	0.0	0.0	0.0	0.0	0.0269546392479185	-0.0066454678445352	0.0007265525769854	4.416224287275262e-05	0.0865853982236757	0.1523483599483057	0.0074970311855525	0.0232100227789385	-0.0963490174116188	0.0584411366660546	0.0092831331561844	0.0034153664548204	-9.038760559439836e-05	-0.0004692556313153	8.169919245088514e-09	2.202008475212131e-07	0.0036830199355062	-0.0003952333465113	1.3564635845336093e-05	1.5620939819460032e-07	0.0159554031946464	0.0001859558711743	3.45795860241932e-08	0.0002545748911037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.6883747526416	-1.6494559029529228	2.720704775786242	273203.1371015579	585.973191517797	-2.089760458058322	343364.58117755275	4.367098772064128	439.5569556832557	-1.1102831310263923	1.232728631041769	193210.3172895316	446.4537243633876	403.6850948693617	0.597194	20.399834	0.0845497883893236	0.0595871250116706	-0.0646794681	-0.0299269123	0.0589127323	0.0658399738	-0.0168315819	0.005725235	-0.0297128867	0.005872758	-0.0128011474	0.0175384803	-0.0232795566	-0.0011915417	-0.0425196257	-0.0055804335	-0.051748973	-0.0449942302	0.014925848	-0.0721699874	0.0122407524	-0.0060146708	-0.0461982237	0.039925652	0.0050027286	0.0455942937	-0.0226959676	0.0868392404	0.0423441461	0.0488322689	-0.0329749734	0.0357005689	0.0014780812	-0.036688558	0.0203483694	0.0197106308	0.0020353933	-0.0411138353	-0.056174975	0.0428436521	0.0041114181	0.0166278991	0.1107361677	-0.025124427	-0.0359197435	0.0092285896	0.0429764468	0.0244934775	0.0384428674	-0.043360306	-0.0298039475	0.0119829387	-0.0376015547	-0.0016067456	-0.1007073005	0.0048186025	0.1005536208	-0.0080255581	0.0	0.0	0.0	0.0331945872194552	0.0062399479715367	0.00110188062067	3.893695068748499e-05	0.028768071854941	-0.0578173263687347	0.000827601958251	0.0033428432284287	-0.0838942330810468	0.0124547843305719	0.007038242344257	0.000155121652721	-3.811871682039315e-05	5.2268888774005206e-05	1.4530365720333239e-09	2.7320367336693274e-09	0.0035849340411149	-9.80858943913001e-05	1.2851752079144404e-05	9.620842678541276e-09	0.0159658030058507	1.0399811204299392e-05	1.0815607308507115e-10	0.0002549068656216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.9365233852394	0.2481486325978039	0.0615777438601598	273462.60749024106	587.3520945055732	1.3789029877762005	344982.48292008374	1.9013734496981325	439.5251177692608	-0.0318379139948774	0.0010136527675452	193182.3291500826	446.8171502602443	401.7036023895696	0.538151	18.38294	0.1799239022628991	0.0908935612571139	-0.0543793901	-0.0215500348	0.0406388813	0.0418926911	-0.0196105766	0.0303296596	-0.0086739409	0.0051343702	-0.0547748395	0.0084715241	-0.053105755	-0.0074686548	-0.0389243665	0.0054856066	-0.0136512717	-0.0162215088	-0.0024806273	-0.0654313356	-0.0064705231	-0.0072353126	-0.0306694977	0.0119372036	0.0003395705	0.0117293856	-0.0066502102	0.0893632022	0.0121980398	0.0433410942	-0.0294068887	0.0307632649	0.0083250298	-0.0248642365	0.0153581297	0.0395344632	-0.0143944507	-0.0034991237	-0.0526155678	0.0155575226	0.0057174641	0.0055567111	-0.0389691228	-0.0744490765	0.014417433	0.0087378354	-0.0060421599	-0.010995632	0.0085851489	0.0227618064	0.0078831484	-0.0781651932	-0.0446688562	-0.0032130826	-0.1005536208	0.0096261783	0.0999396837	-0.0160001183	0.0	0.0	0.0	0.060190404717332	0.0269958174978768	0.0036228848200362	0.0007287741623786	0.0148788660390124	-0.0138892058159285	0.0002213806546068	0.0001929100381972	-0.0873728594638407	-0.0034786263827938	0.007634016570888	1.210084151106972e-05	0.0005127062819155	0.0005508249987358	2.6286773151561616e-07	3.034081792323967e-07	0.0043612857892454	0.0007763517481305	1.9020813735473875e-05	6.027220368252841e-07	0.0173498313103103	0.0013840283044596	1.915534347545322e-06	0.0003010166464962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.4398125163607	-0.496710868878722	0.246721687262255	272943.3577021301	584.115397749276	-3.236696756297192	341190.7978877949	10.476205892224764	439.551941601662	0.0268238324011917	0.0007195179846872	193205.9093657909	446.6748060033108	402.481896458032	0.511446	17.470716	0.1613817083765341	0.0823734232424334	-0.0530687359	-0.0239974539	0.0253313374	0.0087361203	0.0075768273	-0.0010003092	-0.0107745196	0.0007677549	-0.0349517552	0.0056411047	-0.0432085458	-0.0011099894	-0.0421541168	-0.0143262999	-0.0335887272	-0.020916986	0.0077487122	-0.0373465769	-0.0377622348	0.0001719936	-0.0376517049	0.0318035068	-0.0131031875	-0.0022000538	-0.012604503	0.0511851621	-0.004070645	0.0449231666	-0.0226100227	0.0175768788	0.0122772768	-0.0068524782	0.006203961	0.033287356	0.0013534507	-0.0089681005	-0.0411281711	-0.0023300022	-0.0109847894	0.0022615249	-0.0527176124	-0.0572954979	0.0249005927	0.0005868242	0.0076085768	-0.0070981301	0.0239312796	-0.0093390173	0.016895968	-0.0570084232	0.0046880574	-0.0048186025	-0.1002976618	0.0144117257	0.0989192302	-0.0238730068	0.0	0.0	0.0	0.0629395814685693	0.0027491767512373	0.0039613909154386	7.5579728095436785e-06	0.0659437697538578	0.0510649037148453	0.0043485807693498	0.0026076243914064	-0.1029811273321072	-0.0156082678682664	0.0106051125865916	0.0002436180258475	0.0012186697259264	0.0007059634440109	1.485155900889527e-06	4.983843842797312e-07	0.0045970182451375	0.000235732455892	2.113257674612706e-05	5.5569790760920825e-08	0.018247322611251	0.0008974913009406	8.054906352642296e-07	0.000332964782479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
523.5446459078223	1.104833391461625	1.2206568228885966	274098.99625874707	586.4052350274447	2.2898372781687613	343871.0996675928	5.243354760491321	439.60141239826646	0.0494707966044529	0.0024473597166791	193249.40178255076	447.2937012411282	408.26497997787766	0.544778	18.60931	0.1598319267522439	0.0796441719430714	-0.0473594643	-0.0581297227	0.012850994	0.0087212199	0.0115879431	0.0339887911	-0.0076438904	-0.0065730789	-0.0204822399	0.0174458195	-0.0633983968	0.001990634	-0.0220577712	-0.0224942308	-0.0153511159	-0.0436582113	-0.0300593558	-0.017108344	-0.0087209889	0.0065892295	-0.0220598598	0.0276669534	-0.0129505007	0.0323357471	0.0205837304	-0.0019563451	-0.0053608286	0.0409977186	-0.0117422251	0.01295897	0.0186311312	-0.0039420245	-0.0155063408	0.0222393664	0.0281382707	-0.0198489571	-0.0652075563	-0.0356028118	-0.017164836	-0.0122585255	0.0170952561	0.0415398885	-0.0015240818	0.0147682795	-0.0342452424	0.0032771809	-0.0071947442	-0.0013644788	-0.0998875098	-0.1129017557	0.035823897	-0.006422897	-0.0999396837	0.0191642938	0.0974964113	-0.0315941957	0.0	0.0	0.0	0.0814650318620096	0.0185254503934402	0.0066365514162782	0.0003431923122798	0.0605498522535157	-0.005393917500342	0.0036662846079225	2.909434600049669e-05	-0.0975621974071856	0.0054189299249216	0.0095183823629186	2.9364801531210824e-05	0.0022969802893402	0.0010783105634137	5.2761184496173884e-06	1.1627536711697864e-06	0.0054018083316986	0.0008047900865611	2.9179533252408413e-05	6.476870834270228e-07	0.0189740945399469	0.0007267719286958	5.281974363403569e-07	0.0003600162636108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
522.0634072281608	-1.4812386796614874	2.1940680261253065	272550.2011666765	585.1496019560715	-1.2556330713732675	342400.0566693489	1.5766144099262658	439.4331721599136	-0.1682402383528369	0.0283047778010193	193101.5127945243	446.7281723368727	401.415673851517	0.558952	19.093496	0.0956740942836592	0.0419922457790024	-0.0544846199	-0.018219244	0.0042467862	0.0193288885	-0.0264692142	0.0071995848	-0.0385563379	-0.0290779667	-0.0340295076	-0.0254160958	-0.0269211064	0.0026059308	-0.0310374623	-0.0126605163	-0.0229104751	-0.047583573	-0.0313344582	-0.0289183758	-0.0148049047	0.0025802049	-0.0316275715	0.0291817385	-0.0050475229	0.0240359472	0.023555133	0.0322399749	-0.0272866447	0.0443905476	-0.0222450861	0.0198469276	0.0135415928	-0.008160471	-0.0054510015	0.0372254654	0.0061285982	-0.0111688693	-0.0498704228	-0.0120937781	-0.0042441238	-0.0170558879	-0.0831003805	-0.0473666652	0.0195090093	0.0073837238	-0.008937046	0.0259570625	0.0155903682	-0.0249739278	-0.0589904488	-0.0678963602	-0.0033185464	-0.0080255581	-0.0994800506	0.0238730068	0.0956770143	-0.0391146212	0.0	0.0	0.0	0.0678808413795479	-0.0135841904824616	0.0046078086263953	0.0001845302310638	0.0365243239536567	-0.024025528299859	0.0013340262402716	0.0005772260100873	-0.1123584715520991	-0.0147962741449135	0.0126244261295238	0.0002189297285714	0.0024158303313894	0.0001188500420492	5.836236190061019e-06	1.4125332495096673e-08	0.0049020748515438	-0.0004997334801548	2.403033785013817e-05	2.49733551187628e-07	0.0187273160350224	-0.0002467785049245	6.089963049277201e-08	0.0003507123658756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
523.2404213686618	1.1770141405010008	1.38536228693931	273780.5385540548	586.3186248253131	1.169022869241644	343769.5298170463	1.366614468809966	440.0480502686044	0.6148781086907888	0.3780750885471615	193642.2865452002	447.4490597446459	402.4369420861298	0.571394	19.518505	0.2216170760482868	0.1010806775889512	-0.0450400515	-0.0130794731	0.0523461638	-0.0023837131	0.0422209965	0.0276907667	-0.0383454254	-0.0250536678	-0.0539230074	-0.0331643037	-0.0487048894	0.0175908089	-0.0448953504	-0.0180754654	-0.0534190534	-0.0286773133	-0.0029071637	-0.0538516074	-0.0132570303	0.0189938401	-0.049651017	0.0565103494	-0.007094652	-0.0021057142	0.0031765321	0.0617147624	-0.0437252883	0.0578368529	-0.020680728	0.0389653874	-0.0013819035	-0.0277769883	-0.011926936	0.0072646893	0.0095281564	-0.0111255697	-0.0344757256	-0.0324652436	-0.019731651	0.00802072	-0.0338913683	-0.0219397187	0.0211870612	-0.005268747	-0.0315908491	-0.0189950036	-0.0175943397	0.0180173889	-0.004495106	-0.0862847321	0.0342782339	-0.0096261783	-0.0989192302	0.0285270894	0.0934684399	-0.0463864952	0.0	0.0	0.0	0.0741823514978392	0.0063015101182912	0.0055030212737489	3.970902977092751e-05	0.0859063974147176	0.0493820734610609	0.0073799091167753	0.0024385891793136	-0.1666194220185488	-0.0542609504664496	0.0277620317937952	0.0029442507455225	0.0016963150307591	-0.0007195153006303	2.8774846835792464e-06	5.177022678411112e-07	0.0052268025985868	0.0003247277470429	2.7319465404593723e-05	1.054481096996225e-07	0.017538108242646	-0.0011892077923763	1.4142151734487469e-06	0.0003075852407307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
