global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14
657.3515049262214	0.7220921843660335	0.5214171227225097	432111.00102876814	655.2285860770089	-5.822202104840926	33.89803734961411	429324.5000124763	591.4040378396785	-0.098000085793501	0.0096040168155335	349758.73597307585	585.7757204848255	938.197273555735	0.969694	20.235657	0.1881303335172868	0.131184566673855	-0.1184090306	-0.0590167324	0.0100385498	0.0362101248	0.145098107	0.0077814028	-0.1009164503	-0.0730405213	-0.0602186161	0.0173368167	-0.204555995	-0.0093612699	-0.0436756795	0.0986579348	0.0239099954	0.0628644929	-0.1352485217	0.0025081862	-0.03369283	-0.0161971464	-0.0870001552	0.0211148377	3.88156e-05	0.0278561287	0.0395380248	0.0454503551	0.039763206	0.0023584532	-0.0694813709	0.0303644279	-0.0155763497	-0.0782729381	-0.0159982017	0.0804547113	-0.0033298809	-0.0308236189	0.081748468	-0.1175808068	-0.0050056324	-0.183806323	0.0792974766	0.0038300602	-0.0639790968	0.0115663604	-0.1626799598	0.040577026	0.0404881836	-0.0778811346	0.0112057846	-0.0771371738	0.0040756163	-0.0053700905	-0.1013781383	-0.0289358934	0.029462448	0.0137363056	-0.0335575801	-0.0392443234	-0.0356384824	0.0476536354	0.0814533133	-0.0110148741	0.0178945336	-0.1132583309	0.037624007	-0.0650058277	-0.0453750966	0.0978109602	-0.0867061099	-0.02666916	-0.0383002772	-0.1170727136	-0.0290512922	-0.0465413603	0.053036046	-0.0906755466	0.0548497481	-0.0509971873	0.0035747331	-0.0864218439	0.0502468386	0.0065807045	-0.1046869978	0.061786914	-0.0564641817	-0.0040113114	-0.0184453718	-0.0238730068	-0.0894459464	0.0662583687	0.0580483811	-0.0937655028	0.0	0.0	0.0	0.1133438590188404	-0.0053582351982441	0.0128468303772827	2.871068443970293e-05	0.2857470982162624	-0.1244772185297478	0.0816514041390143	0.0154945779329025	0.316542996006369	-0.0357242748483699	0.1001994683206881	0.0012762238134418	0.0066431249520293	-0.0001231151339893	1.5157336217227786e-08	4.413110912827429e-05	-0.0067954497533642	0.0003252730957007	4.617813735049757e-05	1.0580258678678165e-07	0.0036731647427626	-3.023869128299713e-06	1.3492139227474238e-05	9.143784505084066e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.8784950290848	2.5269901028633512	6.38567897996933	435439.6282018499	659.1543176487514	3.925731571742517	15.411368373375977	434484.4144749911	592.563641992929	1.1596041532504842	1.3446817922357723	351131.6698119241	586.5861871366817	946.5453549150504	0.950027	19.825237	0.1986008335227915	0.1161830200186942	-0.0701867537	0.0444994028	0.0048119133	0.0077560166	0.0974581415	-0.0462260209	0.0868561975	0.0129153237	-0.203647223	-0.0177145952	-0.0681467407	0.1309566458	-0.0753657544	0.0714533684	0.0220887379	-0.0525914527	-0.0949263095	0.1832564843	0.0603432538	0.0229583496	-0.0292875741	-0.0060855727	-0.0088964509	0.1248268746	0.0201199079	0.0047225737	0.058359955	-0.0627689525	-0.115003816	0.0050210507	0.0475534038	0.0785868892	0.0710636762	0.1420440738	0.0817491249	-0.1451502861	0.0297619716	-0.1060446987	-0.0138143733	-0.0010655764	0.1843551302	-0.0159922175	0.1030826361	0.0120110766	-0.1495368056	0.0709291151	0.1358463499	0.0946816337	-0.0782289218	-0.0170831252	0.00416407	-0.0167841701	-0.0160861556	0.018701747	-0.0506515826	0.0082623006	-0.0545797765	0.0015300994	-0.1158480884	0.0665279789	0.0565433971	-0.0497734926	0.074319532	-0.044887853	0.0835253184	-0.0385228171	-0.0635621442	-0.0491622683	0.030044521	-0.0375281821	-0.0294822785	-0.0116717031	-0.0290075173	0.0541271899	0.058574681	0.0027692755	0.1636425309	-0.1234742344	-0.0306477367	-0.1480330133	-0.0057658848	-0.043043785	-0.0534331625	0.019497802	-0.0480179957	0.1326989144	-0.0725171727	-0.0254309664	-0.0879212399	0.0698127529	0.0526804415	-0.0964053273	0.0	0.0	0.0	0.1213641171292323	0.0080202581103918	0.014729248926558	6.432454015730693e-05	0.3862676714197732	0.1005205732035108	0.1492027139840538	0.0101043856371623	0.3652221094139278	0.0486791134075588	0.133387189204759	0.0023696560821459	0.0063040238467514	-0.0003391011052779	1.1498955960069385e-07	3.974071666041031e-05	-0.0072830802862611	-0.0004876305328968	5.3043258456125066e-05	2.377835366133142e-07	0.0036740508806144	8.861378517997093e-07	1.3498649873343448e-05	7.852402923922035e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.8455833559818	0.9670883268970556	0.9352598320205464	436716.885041108	665.1844755772182	6.030157928466792	36.362804642250914	442470.3865489388	592.7920920812644	0.2284500883354212	0.0521894428604617	351402.46443408227	587.1245625813802	954.8651756889302	0.803212	16.761499	0.1373900838105372	0.0985885576850967	-0.1136232181	0.0693276329	0.0032100073	-0.1087713532	0.0463874462	-0.0794207783	0.0396922834	-0.0420029753	-0.0878830882	-0.0612823774	-0.088688135	0.0033172252	0.0239577663	0.0467323254	0.0774419222	0.0099268418	-0.0818639002	0.0770772102	-0.0920195121	0.0731756253	-0.0723355966	-0.001493244	0.0146113476	0.0020675663	-0.1042871746	-0.0623056362	-0.011855152	0.0407072828	0.0657810007	-0.1155705744	-0.0933441448	0.0286516187	0.0999990644	-0.1281299016	0.1297971706	-0.0463013056	0.0144652244	-0.0006367426	-0.0570975669	-0.0345771058	0.0467190652	-0.0173947923	0.0648988734	-0.0122364734	-0.1676350705	-0.0205581507	0.0513278126	-0.0177347317	0.1207919632	0.0447369495	0.0624423746	0.0184302723	-0.0474283789	0.0331214004	0.0009723438	-0.0267380745	0.0998954645	0.001249054	-0.0370794233	0.0289471013	0.0330867626	-0.1213618722	0.0721001741	-0.0907430963	0.0530548064	-0.0437021365	-0.054725863	0.0658851614	-0.0108081935	-0.0552650035	-0.0125904226	-0.1150762898	-0.0545080441	-0.0840395771	0.0092449636	-0.0545527586	0.1258064281	-0.0924571532	-0.1322286751	-0.1361383159	-0.0081805435	0.0244682214	-0.0195394154	0.0440280452	0.0019158367	0.0545685877	0.0143210311	-0.0269824588	-0.0863071033	0.0732073795	0.047098218	-0.09843255	0.0	0.0	0.0	0.1187483287236403	-0.0026157884055919	0.0141011655746577	6.842348982829529e-06	0.2946003767218172	-0.0916672946979559	0.0867893819646366	0.0084028929172419	0.3304209807711586	-0.0348011286427691	0.1091780245337743	0.0012111185548105	0.0063372796859087	3.3255839157300335e-05	1.1059508380562303e-09	4.016111381743107e-05	-0.0071510185217602	0.0001320617645009	5.113706589855743e-05	1.7440309643091235e-08	0.0036732510429882	-7.998376261998501e-07	1.34927732248139e-05	6.397402282850112e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.6208381429714	-0.2247452130104648	0.0505104107711191	436419.891788722	665.2142771475656	0.0298015703473311	0.0008881335951669	442510.0345209581	594.179053912711	1.3869618314465697	1.9236631218896227	353048.7481086043	587.9578056395713	958.1431051969956	0.912291	19.037769	0.1700696321096036	0.0992169340563932	-0.0520518446	0.117061498	-0.0063573973	-0.067089092	0.0116212582	0.1151817359	0.1449166039	0.0311978969	-0.0759340075	-0.1206738272	0.0658134818	0.0611132689	0.0755813037	-0.0821679565	-0.0027173204	-0.076537951	-0.1256062398	0.1035747771	-0.0027460517	0.0640237313	0.0808627859	-0.013026531	0.0639510887	0.1547849202	-0.0842255797	0.0223590755	-0.0160483155	-0.1441616608	0.0734837119	0.071532288	0.0647612031	-0.0371415902	-0.0594607426	0.0464114996	-0.1157098406	-0.0223983601	-0.0092993824	0.0003160813	-0.0952906374	0.1309834294	0.0670605813	0.0361217143	0.0205969868	-0.1014123686	-0.0580923928	0.076600157	0.0974475684	0.1595021193	0.0932742708	0.0496562995	0.0682859596	0.0400371616	0.0500269517	0.1094353673	-0.1198442853	0.023518998	-0.132930741	-0.0871744601	-0.0367343226	-0.0026837688	-0.0585242087	-0.0080600755	-0.0816844485	-0.0302140961	0.0602676353	-0.015958527	-0.0698750385	-0.0016724222	-0.0563443816	-0.0636672481	0.0036498413	0.0080674356	-0.0486862672	0.093965638	0.0632366085	0.0254962189	0.183121577	-0.0969117583	-0.0643940007	-0.0431809174	-0.0322286391	0.0474820117	0.1469107582	0.0221735524	-0.0343746667	0.017000958	0.0297181923	-0.0285270894	-0.0846051782	0.0764344802	0.041324417	-0.0998342891	0.0	0.0	0.0	0.131223348891794	0.0124750201681536	0.0172195672943774	0.0001556261281958	0.3776757788746607	0.0830754021528434	0.1426389939485816	0.0069015224428566	0.379785345394545	0.0493643646233863	0.1442369085764538	0.0024368404946706	0.0060421523343716	-0.000295127351537	8.71001536253029e-08	3.6507604831752175e-05	-0.0073580626442451	-0.0002070441224849	5.41410858766352e-05	4.2867268655542557e-08	0.0036723256137058	-9.254292824001364e-07	1.348597541307968e-05	8.564193567236315e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.0453593538671	-0.5754787891042952	0.3311758367089458	435659.87640457554	663.6873480878558	-1.5269290597098006	2.331512353386256	440480.8960118906	593.9973576146455	-0.1816962980655034	0.0330135447307082	352832.860853181	588.1505090553802	955.6143878272449	0.969803	20.237934	0.1648916169339509	0.0894923993642406	-0.0861777349	0.0409827792	-0.0091953187	-0.0503316522	0.0006696495	-0.0831335249	-0.039886231	0.111103152	0.1003041047	-0.1173654057	0.0119879414	0.0225590516	0.0749417615	0.1291988095	0.0123544868	-0.0960827856	0.0185337471	0.1241607012	-0.0819092095	-0.0098447299	-0.1181638197	-0.0763658542	-0.0708107004	-0.0184009034	0.0072535639	-0.0917455931	0.0240513454	0.0072000909	-0.0328854441	-0.0349244032	-0.027800639	0.0487303253	0.1590368029	0.0286050633	-0.0708856993	-0.0268756042	-0.0083721723	-0.0206025949	-0.104173973	0.0380418109	-0.0225779379	0.0648055269	0.1626518696	0.1013309198	-0.0459512162	-0.0339464684	0.0528078603	-0.06641371	0.107887037	0.0065033353	-0.0196855237	-0.0189668348	-0.0047782058	-0.0412946904	-0.0316624027	-0.0165862302	0.1100489186	-0.0204563634	-0.0575381813	0.0625275232	0.0352574283	-0.0215393801	0.0154515068	-0.0867286296	0.0451386564	0.011689461	-0.0635808842	-0.0650134794	0.0404224034	0.01969693	-0.0136928457	-0.1075075822	-0.0618198799	-0.0583587453	0.0202243465	-0.0897742533	0.0965513292	0.0058318929	-0.1753766919	-0.0166711218	-0.0318017562	0.0498609827	0.0555802713	0.0707092107	0.0197192141	-0.0298731952	0.1172219714	-0.0300644653	-0.0828171959	0.0794866703	0.0353825241	-0.1006016373	0.0	0.0	0.0	0.1100215766398804	-0.0212017722519135	0.012104747326325	0.000449515146622	0.3344122509997476	-0.0432635278749131	0.1118315536187181	0.0018717328441833	0.3098244726117158	-0.0699608727828292	0.0959912038291278	0.0048945237205352	0.0059290970978921	-0.0001130552364794	1.278148649543566e-08	3.515419239623253e-05	-0.0069389805039674	0.0004190821402777	4.814945043443967e-05	1.7562984029973814e-07	0.0035951541099771	-7.717150372869982e-05	1.2925133074485234e-05	5.955440987748731e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.7148844513652	-1.3304749025019191	1.7701634661874912	433905.29899777536	664.8029807172503	1.115632629394554	1.2446361637698062	441963.0031705407	593.4697492024386	-0.5276084122068596	0.2783706366314435	352206.3432184054	587.8857906877901	953.0755447031564	0.883671	18.440523	0.1231985630130437	0.0708775623877609	-0.0686111271	0.0284794427	0.0246064423	-0.0861024853	-0.0578079096	0.1281351762	-0.04969933	0.0097623492	-0.0205925569	-0.1008395995	0.0310070511	-0.0823215326	0.0715984257	0.0444334012	-0.0251102101	-0.0327520881	-0.07372293	-0.0729967949	-0.0267603832	0.0024469762	-0.029092784	0.0130500552	-0.0656765741	0.0272953368	-0.0049088457	-0.2160945187	-0.0124404598	0.1035052338	0.0117630005	0.0837872838	-0.012068098	0.0185967078	-0.0550592018	-0.046868361	0.0102276861	0.032141322	0.0044054536	0.0156558779	-0.0941437208	0.0274588113	-0.0980863599	0.0525344842	-0.020767986	0.0135781133	-0.0367995448	0.0959747275	0.0348770586	-0.0314236187	0.0734094214	-0.0565019282	0.0886598828	0.0285092817	0.0778690946	0.0408886087	0.0593960703	-0.0774751601	0.1814342942	-0.003761504	0.0006283339	-0.0116645084	0.0470327946	-0.0055625015	-0.0053090942	-0.0577429068	0.064828637	-0.0560824083	-0.0781542803	-0.0386681047	-0.0398671869	-0.1304702685	0.0078961127	0.019644092	0.0465105194	-0.0253191135	-0.0067249813	-0.0094035098	0.0415195677	0.0598875767	0.0008399429	0.0542873729	-0.1212926966	0.0452632679	0.0329743319	0.03517488	0.0649206794	0.1006603719	0.0516626071	-0.0315941957	-0.0809449751	0.0823569652	0.0292967087	-0.1007297186	0.0	0.0	0.0	0.1082359955931053	-0.001785581046775	0.0117150307420307	3.188299674602433e-06	0.3700296014312272	0.0356173504314796	0.1369219059353528	0.0012685956517588	0.3386722519471448	0.0288477793354289	0.1146988942389503	0.0008321943725856	0.0069569724533716	0.0010278753554795	1.0565277464021088e-06	4.839946571697126e-05	-0.0069688782761803	-2.989777221290048e-05	4.856526442821771e-05	8.938767832944838e-10	0.0036763380262719	8.118391629479988e-05	1.3515461283412768e-05	6.590828264961073e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.4261229726441	-2.288761478721085	5.238429106477528	430895.2549208968	658.3595912388392	-6.443389478411064	41.5172679704984	433437.3513761715	592.7175685526751	-0.7521806497635453	0.5657757298787092	351314.11607099505	587.2970836814169	935.7885707944256	1.057736	22.072924	0.1064726673663027	0.0473285864974972	-0.047260141	-0.1119237315	-0.0022353956	0.0857355104	9.72328e-05	0.0085728992	-0.1032115974	0.1721504807	-0.0710233762	-0.0382343968	-0.0439808754	0.0451438077	0.0309742876	0.1709987769	-0.0510546483	-0.029298968	0.0347784309	-0.1686226984	-0.1005830097	-0.0454214354	-0.0202040465	0.0231010956	-0.0470747899	0.0821686482	0.0832135078	-0.0401873887	-0.0772063847	0.1269438913	-0.0740327901	-0.053253467	-0.0662388285	0.0508866777	0.0284055637	0.1024077354	0.0104705141	-0.1714232415	-0.0676337778	0.0442859606	-0.0341062152	-0.0214679578	0.032988661	0.1335698101	-0.0258463307	0.1997452797	0.0610326007	0.0301298235	0.0045910044	-0.1153961958	0.0019574494	-0.0166546775	0.0685205668	0.0051788592	-0.0008424949	-0.0741971824	-0.006814546	-0.0314120528	0.0271130221	-0.0532392117	0.0162207087	0.1040746039	0.0885933491	0.0650804742	0.033165813	-0.0556292496	0.0648234119	-0.0619342478	-0.1054908004	-0.0892656361	0.0385013654	0.0787402102	-0.0900638451	-0.0487446984	0.0061168813	0.0752634433	-0.0237603946	-0.0223266605	-0.0232285481	0.0979017818	-0.0549267862	-0.0110032243	-0.0688918081	-0.0554571019	-0.0610914959	0.0623258077	0.0169768245	0.0303289611	0.0064210799	-0.0331158914	-0.07899042	0.0850387965	0.0230917255	-0.1002177191	0.0	0.0	0.0	0.1158621248026321	0.0076261292095267	0.0134240319637806	5.815784672039777e-05	0.3820486129017695	0.0120190114705422	0.1459611426201661	0.000144456636729	0.3645987831422985	0.0259265311951537	0.1329322726688448	0.0006721850198132	0.0064333154297735	-0.0005236570235981	2.742166783636214e-07	4.138754741896179e-05	-0.0073483361678849	-0.0003794578917045	5.399804443624534e-05	1.4398829157689966e-07	0.0039912430207908	0.0003149049945188	1.593002085101127e-05	9.91651555729484e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.8949651753583	0.4688422027141996	0.2198130110459026	431510.99527273513	662.5095085580008	4.1499173191615455	17.221813755876948	438918.8489297637	591.6037784998432	-1.1137900528318596	1.2405282817871963	349995.03073529154	586.3103701092809	932.3352075984276	0.8916159999999999	18.606321	0.0376157982155039	0.0199398892960788	-0.0353081608	-0.1100637175	0.0344913435	-0.0614137275	-0.0224591605	-0.0635335503	-0.0918357656	-0.0003485788	-0.0788106667	0.0167652166	-0.1059887877	-0.0719366377	0.0424925765	0.0364098709	-0.059163876	-0.0555836716	-0.0366345284	0.1115189963	0.1108640843	-0.0638311545	-0.0841770407	-0.0496770172	-0.0349454584	0.0565359685	-0.0519048104	-0.0893343761	-0.152723503	-0.0069329953	0.0828982772	0.0124347862	-0.0932396372	-0.0815826826	0.1192144924	0.1378326008	-0.0262987278	0.0204431066	-0.0280748245	-0.1030234882	-0.0023254251	-0.1097454396	-0.0631476787	0.0249189625	0.1060824658	0.0413762443	-0.0637172413	0.0831457597	0.0581920095	0.0429872342	-0.0797282145	-0.0099698859	0.0146861843	0.0555007794	0.0977882448	-0.079116193	0.007723191	0.0224365601	0.0862314843	-0.0059362466	0.0921084387	0.014949832	-0.1628235709	-0.0250302301	-0.0086158029	-0.0422838553	0.0438014646	-0.0495352775	-0.1073068761	-0.0529518882	0.0964361875	-0.0336614691	-0.0470301715	-0.0569356989	0.0877653502	-0.0828123506	-0.0463933303	-0.0186788233	-0.0407416938	0.0984940679	0.0826795308	0.0185451167	-0.0919574818	-0.0446048408	0.0936441494	0.0071474299	0.0010342391	-0.0647451724	-0.0454574638	-0.0346291655	-0.0769555188	0.0875260273	0.016792814	-0.0990688922	0.0	0.0	0.0	0.103393757312574	-0.0124683674900581	0.0106902690512114	0.0001554601878671	0.3819055253218408	-0.0001430875799287	0.1458518302713511	2.0474055529852784e-08	0.3673065559185957	0.0027077727762971	0.1349141060207804	7.332033408056194e-06	0.0064231660172026	-1.0149412570900282e-05	1.0301057553434868e-10	4.125706168454631e-05	-0.0070929215603479	0.0002554146075369	5.030953626124809e-05	6.523662174327958e-08	0.0038108756335143	-0.0001803673872764	1.4522773094113018e-05	3.2532394392950856e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655.1761471039364	-1.7188180714218788	2.9543355626464267	429255.7837339589	657.6124606759207	-4.897047882080074	23.981077959384933	432454.1484362394	590.8023741881398	-0.8014043117034362	0.6422488708168583	349047.4453463427	585.341554903871	928.2043421418276	0.751552	15.68346	0.1417963902881956	0.066388910783818	-0.0406677271	-0.1284007098	0.0038715384	0.0294481667	0.0124350408	0.0393780316	-0.1528649345	0.0107739789	-0.0754007007	0.0719945991	-0.1182287434	-0.0498367143	-0.0171421143	0.0470086576	-0.0367547586	-0.0056499464	-0.005476623	-0.0313122735	0.0569748775	-0.1363836161	-0.0558567393	-0.0123025099	-0.0682761171	-0.0218217637	0.0679982527	-0.0841201743	-0.0446934322	-0.0088299538	0.0684546349	0.0185579849	-0.019495159	-0.0248527483	-0.0481684763	0.0134632651	0.0961931626	0.1216652866	0.0017028331	-0.0016078651	0.0503708222	-0.1352446498	-0.0255350032	0.0228949688	-0.0497755821	0.0527536879	-0.0238511496	0.1223819082	0.0515501691	-0.1150857134	-0.1022342058	-0.0406232122	-0.010612463	-0.0386496513	0.1264492404	-0.0115153066	0.0701224712	-0.0279254927	0.0363276228	0.0403736478	0.0289863871	-0.0328406808	0.0575522228	-0.0686621984	0.0602691014	-0.0302035454	0.0771018249	-0.0676703868	-0.0559992559	0.0124698122	0.005805974	-0.0331648174	-0.0177473209	-0.0153430889	0.0545364272	0.0036282602	0.0105775126	-0.1273653093	0.0250376114	-0.0251110289	0.0138507475	-0.0129847161	-0.0158369472	-0.0535054583	-0.0741809451	0.0889640389	-0.0502617952	0.0041830418	0.02628119	-0.0361336332	-0.0748423414	0.0898129658	0.0104255958	-0.0972905381	0.0	0.0	0.0	0.1346860881910458	0.0312923308784718	0.0181403423522061	0.0009792099718077	0.4128494832915805	0.0309439579697397	0.170444695854125	0.000957528534833	0.4024871860611299	0.0351806301425342	0.1619959349434065	0.0012376767372257	0.0064235163824424	3.503652397998658e-07	1.2275580126001748e-13	4.126156271550589e-05	-0.0076438739625397	-0.0005509524021917	5.842880915519237e-05	3.0354854948091425e-07	0.0041471622920317	0.0003362866585174	1.7198955076449626e-05	1.1308871669679855e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.55912456843	1.3829774644935924	1.9126266672971253	431069.8840540632	656.1689844839914	-1.443476191929335	2.0836235166668144	430557.7361987525	591.5599506899488	0.7575765018090124	0.5739221560931805	349943.17526029464	585.9406634386494	934.7403094909778	0.772835	16.127583	0.1469839827055054	0.0812590801246795	-0.0613461216	-0.0850218305	0.0135124875	0.0696138071	0.090197369	0.0930213297	-0.0499024032	-0.0076246343	-0.1444307993	0.0243037008	-0.1473924995	-0.0029702203	-0.0636875478	0.0852078622	-0.0533744888	0.0252179985	-0.0743371492	0.0618514276	-0.0005063315	-0.0492207102	0.1049143587	-0.0377747729	-0.0585192559	0.0568402396	0.007035434	-0.0205048706	-0.0758765191	-0.0193670387	0.044359081	0.0736239302	-0.074532036	-0.0603701051	-0.0616920435	-0.0018986095	-0.0780942767	-0.0185011809	-0.0523927145	0.191151078	0.0074170314	-0.1202594119	0.0889059643	0.0066355542	-0.0550849309	0.1106987116	-0.0691959654	0.0799129159	0.0496155852	0.101875608	-0.0284051232	0.0729567632	0.0135955379	-0.072242464	0.121296711	-0.0431765231	-0.0299058252	-0.0078992032	-0.0447579317	-0.0551950372	0.0586967917	-0.0122495196	-0.0741281414	0.0849765314	-0.0569571535	-0.0629682179	0.0367822589	-0.0774784558	-0.0954617978	0.0585444979	-0.0675433936	-0.0397352012	-0.1026418827	-0.0202043658	-0.0199606829	0.0755070947	-0.0153835841	-0.0613458153	0.0081185509	-0.0252321877	0.0424085933	-0.0001338229	-0.0744027279	-0.0754229845	0.0646880593	0.012913335	0.0388282859	-0.0834414482	-0.0619361363	-0.0376289118	-0.072653037	0.0918943786	0.0040159702	-0.0948939573	0.0	0.0	0.0	0.1231825110029234	-0.0115035771881223	0.0151739310169853	0.000132332288123	0.3536703224488633	-0.0591791608427171	0.1250826969810829	0.0035021730780481	0.3519054951749041	-0.0505816908862257	0.1238374775342944	0.0025585074529096	0.0065651769099324	0.00014166052749	2.006770504874519e-08	4.3101547858709536e-05	-0.0073121931727251	0.0003316807898146	5.346816899524756e-05	1.100121463320369e-07	0.0041061125335675	-4.10497584641999e-05	1.6860160138320117e-05	1.6850826699691512e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655.8154699972523	-0.7436545711776716	0.5530221212334467	430093.9306877169	658.2350890459334	2.066104561941984	4.268788060877477	433273.43245130783	591.5049474223835	-0.0550032675653255	0.0030253594428627	349878.1028251566	586.0491165474505	927.7380347808344	0.8578409999999999	17.901505	0.2051697166472104	0.1254035195649095	-0.0150336887	-0.086884643	0.002391621	0.0614965154	0.0213228891	-0.0484863919	-0.0673868889	0.071472733	-0.0793180446	0.0422492853	-0.0703951722	0.0221908703	0.0177453898	0.0115844805	-0.083056184	-0.0832857645	0.0878381456	0.0889552302	0.0708100527	-0.0156106925	0.0251088069	0.0335287476	0.0370268228	-0.0414594888	0.0386533326	0.0761036815	-0.0767372114	0.0054153607	0.1064794821	-0.0532363054	0.0714784046	-0.0437083534	0.1319563568	-0.2439395618	0.1176949009	0.0250417487	-0.0468440721	0.0273930463	0.0358841986	-0.07496331	0.0341940006	0.0221905596	0.1170438248	0.0593547775	0.0682402921	0.0564850419	-0.0086666642	0.0408851031	-0.0861595731	0.0477381472	-0.0994919858	-0.0107746772	-0.0287801108	0.0827067877	-0.0649072364	0.1460532531	0.0513597498	0.0518525234	0.0273954189	0.1130351786	0.0795488596	-0.0932099913	0.0409285592	-0.0097030728	0.0669748	-0.0454335349	-0.0730066196	-0.108967984	0.0861168085	0.0229680118	-0.0067658313	0.0263270673	0.0875676122	0.0627090075	-0.0366426445	0.0199284474	-0.0302284593	0.0813778076	0.0765810791	-0.0967231593	-0.0541648997	-0.0639962437	-0.0416923538	0.0536178111	-0.1072862269	0.0530867042	-0.0596683655	-0.0391146212	-0.0703898327	0.0937655028	-0.0024099907	-0.0918943786	0.0	0.0	0.0	0.1152564096132238	-0.0079261013896996	0.0132840399569312	6.28230832397981e-05	0.4662677587123767	0.1125974362635133	0.2174056228146631	0.0126781826531159	0.3999998902279316	0.0480943950530274	0.1599999121823573	0.0023130708355166	0.0063561219625839	-0.0002090549473485	4.370397101088418e-08	4.040028640324141e-05	-0.0076199528838749	-0.0003077597111497	5.80636819524734e-05	9.47160398070083e-08	0.0043203335538886	0.000214221020321	1.86652820168557e-05	4.5890645547412936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
