global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	cosine04	non_steady_state_outlier00	non_steady_state_outlier01	non_steady_state_outlier02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25
660.9303645008595	2.4123931930124627	5.819640917692865	436828.9467192389	724.191806403958	3.6711763965839737	13.47753613483529	524453.7724626279	543.5005345045273	0.1760130473925301	0.030980592852405	295392.83100670687	558.4251458572619	762.41525796019	0.910305	24.175318	0.1713833236713469	0.0949670260173737	0.0723745699	0.0201012653	-0.036318989	-0.01688796	-0.007961182	0.0326087777	-0.0273849638	-0.02524946	-0.0029003838	-0.0046836093	0.0522788244	-0.0080435405	0.0565475471	0.0288186286	-0.0064396284	-0.020730991	-0.0069337362	-0.0132704141	3.7502e-06	0.0422341922	0.0541947935	-0.0171270525	-0.0418541094	-0.0632572859	-0.0272882512	0.0040518727	-0.0075532273	-0.0077554887	-0.0423223787	0.0005562173	-0.1459149784	0.1124181639	-0.1025746889	-0.0190031042	-0.1118894862	0.0325694524	0.0681961996	0.0407227652	-0.0503382138	-0.056785382	0.0767552645	0.0471658795	0.0750835855	-0.020739272	-0.0922209577	0.0587032092	0.0680550305	-0.0867189333	0.0	0.0	0.0	-0.0564842474971243	0.0019286907042612	0.0031904702153163	3.7198478327039448e-06	-0.0253808128281463	-0.0270943338218643	0.0006441856598173	0.0007341029252506	-0.0740877673011937	0.0103863582340864	0.0001078764373667	0.0054889972636758	-0.0040820051757558	-0.0015479646445317	1.666276625489714e-05	2.396194540720153e-06	-0.0081359424582625	-0.0007742733460171	6.619355968415844e-05	5.994992143526693e-07	0.0023539459650715	0.0003172408276737	5.541061606476394e-06	1.0064174274315743e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.8335365010014	-0.0968279998580783	0.009375661556516	436700.9629644203	723.8297149658204	-0.3620914381376678	0.1311102095726045	523929.4562675008	544.6826956308703	1.182161126342976	1.3975049286364931	296679.23891971126	560.0811709779682	743.7495009810837	1.019989	27.088232	0.1806675738054009	0.0882197769047734	-6.09917e-05	0.050845198	0.0532720921	-0.0153287	-0.0262686998	-0.0107150776	0.0006478683	0.0097403739	-0.0407834405	-0.0101242129	-0.0235510092	0.013071625	0.0055881958	0.0039137963	0.0364382333	-0.0217193282	0.0310550908	0.0146993295	-0.0137245312	0.0353566656	0.0375393623	-0.005622013	0.0169031196	-0.04490932	0.0188507734	0.0568085776	0.0170124196	-0.0783218174	-0.0042173722	-0.0251125159	-0.1192498411	0.0622009498	-0.0291039889	-0.0498150456	-0.0473745892	-0.0195708248	-0.0630289888	0.02146296	0.0085652195	0.0386255532	0.0212543366	0.0282721107	0.097193353	-0.0223089761	-0.0908796718	0.0625523605	0.0631802023	-0.0905298512	0.0	0.0	0.0	-0.0591199052489201	-0.0026356577517957	0.0034951631966412	6.946691784601285e-06	0.0240442956298068	0.0494251084579531	0.0005781281523335	0.0024428413460804	-0.1093016039420007	-0.035213836640807	0.0012400142909654	0.0119468406242939	-0.0035511618533435	0.0005308433224123	1.2610750508642044e-05	2.817946329497291e-07	-0.0092477549352112	-0.0011118124769487	8.552097134172311e-05	1.2361269838988064e-06	0.0025791495848074	0.0002252036197359	6.652012580812185e-06	5.0716670342152035e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.4765230579317	0.642986556930282	0.4134317123930587	437551.1905568104	727.5238783855827	3.69416341976239	13.646843371910554	529290.9936212002	545.9375817632741	1.2548861324038398	1.5747392052994675	298047.84318153164	561.6567304929098	743.9231288652197	0.825984	21.935957	0.1639503528846958	0.0947772796651217	0.0006115981	0.0200562779	0.0220475828	0.0161118975	-0.0278119174	0.00594525	0.040418153	0.032825217	-0.0741009117	-0.0217185452	0.0113361113	-0.0203417747	0.0424707186	-0.0342750966	0.0596221862	-0.0298647797	0.0448100063	0.0212022895	-0.0038687896	0.039652067	0.0350684674	-0.0143735519	-0.0039707923	0.0199712365	-0.0170595741	0.0298229799	-0.0124094987	-0.1018922071	-0.0003957621	0.0338558914	-0.150071771	0.0798479615	0.0217765163	0.0055147472	0.0419295541	0.0006339853	0.0298957727	0.0153569929	-0.1035809777	-0.0092232385	0.046926912	-0.0330233944	0.0412487825	-0.0238730068	-0.0894459464	0.0662583687	0.0580483811	-0.0937655028	0.0	0.0	0.0	-0.0894875292508174	-0.0303676240018973	0.0080080178914159	0.0009221925875206	-0.0062377342022017	-0.0302820298320085	3.890932797731688e-05	0.0009170013307466	-0.1202031085007107	-0.01090150455871	0.0001188428016435	0.0144487872932336	-0.0035252132807093	2.594857263420007e-05	1.2427128674489227e-05	6.733284217523568e-10	-0.0109180897747098	-0.0016703348394985	0.0001192046843286	2.7900184760428134e-06	0.0027308500625162	0.0001517004777087	7.457542063944734e-06	2.3013034937078088e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.5039464921723	-3.972576565759368	15.781364570820497	432311.43965278135	724.4499261972855	-3.0739521882971985	9.449182055937136	524827.6955672525	544.4782871049484	-1.459294658325689	2.129540899817889	296456.6051287387	560.3452642469695	739.6699654535992	1.019838	27.084219	0.6250006235801975	0.281968310218994	-0.0108767176	-0.0380514969	-0.0663664761	-0.0113462343	-0.0201261607	-0.0087586116	0.0047580637	-0.010359812	-0.026778628	0.006260755	0.0618334931	-0.0009057798	0.0374632899	-0.0011228449	0.0176784978	-0.020724564	0.0333353671	-0.0274595674	0.0067993593	0.004447829	-0.0307591766	-0.0187384677	-0.0440141176	0.0704053727	-0.0374305552	0.0408573779	-0.1040343088	-0.1233451006	0.0106820031	0.0795559877	-0.1796509778	0.034522092	-0.0336837265	0.1031485489	-0.0100751314	-0.0543820887	0.0736477165	-0.0215503712	-0.0902322092	0.1132240741	0.1013109159	0.0463999124	0.0169951643	-0.0254309664	-0.0879212399	0.0698127529	0.0526804415	-0.0964053273	0.0	0.0	0.0	-0.0455604177066533	0.0439271115441641	0.0020757516616047	0.0019295911286134	0.1003231301409357	0.1065608643431374	0.0100647304412751	0.0113552178095565	-0.0006166162946996	0.1195864922060111	0.0143009291181383	3.802156548890639e-07	-0.0073940804875285	-0.0038688672068192	5.46724262560497e-05	1.4968133464000998e-05	-0.012389645413577	-0.0014715556388671	0.0001535033134741	2.165475998281853e-06	0.0044889503265675	0.0017581002640512	2.0150675034390464e-05	3.09091653845725e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.8053578514306	-0.6985886407417183	0.4880260889733616	431393.27810234576	721.8917357152822	-2.558190482003397	6.544338542212772	521127.6780940228	543.6085815429688	-0.8697055619796856	0.7563877645384008	295510.2899271585	559.2099256804495	739.8738070489285	0.8407989999999999	22.329403	0.1745708712938642	0.0794538183714935	0.0162004088	-0.0176326289	-0.0634597119	-0.0085342038	-0.0119324422	-0.0383895219	-0.0179404557	0.0003183349	0.0017025706	0.0258045015	0.0284870258	-0.0066772072	0.0332622961	0.0156303421	0.0081660895	0.0092216019	0.0172469459	-0.0426947656	0.0141383993	0.0057019259	-0.0151859209	-0.0069574442	-0.0390255279	0.0224567552	-0.0368819973	0.0378789318	-0.0897696301	-0.0989833833	0.009576236	0.0108620428	-0.1329845517	0.0354312473	-0.0677601208	0.0149754257	-0.0379538722	-0.0917668742	-0.0390272415	-0.0250283111	0.0173788564	0.08424571	0.0785285661	0.0665088042	0.1381877109	-0.0269824588	-0.0863071033	0.0732073795	0.047098218	-0.09843255	0.0	0.0	0.0	-0.0244951103853452	0.021065307321308	0.0006000104327902	0.0004437471725411	0.0830307847904947	-0.017292345350441	0.0068941112229254	0.0002990252077189	0.0297676593608855	0.0303842756555851	0.0009232042071145	0.0008861135438257	-0.0062054630083849	0.0011886174791436	3.8507771148433374e-05	1.4128115117256866e-06	-0.0118431852507447	0.0005464601628323	0.0001402610368834	2.98618709562704e-07	0.0041074491092128	-0.0003815012173546	1.6871138184773027e-05	1.4554317884311773e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.0875287953035	1.2821709438728703	1.6439623293118473	433079.19555590936	721.0836607641103	-0.808074951171875	0.6529851267114282	519961.6458209705	543.0694318742101	-0.5391496687586823	0.2906823653225968	294924.40783617727	557.7558055501995	734.0738648275943	0.8152749999999999	21.651571	0.1836742123565447	0.0959817030700997	-0.0182327561	-0.0420232734	-0.0862713912	-0.0242457129	-0.0157542761	-0.0042568056	-0.0324757751	-0.0179985824	0.0205655026	0.0443355511	0.0405289668	0.0426082246	0.012390758	0.0344617115	-0.0179384628	0.0029725024	-0.0435260967	-0.0133417052	0.0029517799	-0.0053402651	-0.0480933421	-0.0119776882	-0.0435861282	0.0789361423	-0.0479090952	0.0359841221	-0.1038194013	-0.1152847632	0.0178062109	0.0784113399	-0.121658964	-0.0137407061	-0.0967899677	0.0899706186	-0.0117587919	-0.0654155693	0.0355402651	-0.0081393652	-0.0406131349	0.0468305756	0.0716915275	0.1082870004	0.0987242876	-0.0285270894	-0.0846051782	0.0764344802	0.041324417	-0.0998342891	0.0	0.0	0.0	-0.0058315407684261	0.0186635696169191	3.400686773381567e-05	0.0003483288308455	0.0909829834532303	0.0079521986627356	0.0082779032780507	6.323746357161403e-05	0.0521115865363555	0.02234392717547	0.0004992510816227	0.002715617451336	-0.0074954012502568	-0.0012899382418719	5.61810399023512e-05	1.6639406678435689e-06	-0.013064694776558	-0.0012215095258133	0.0001706862496046	1.492085521652633e-06	0.004290291679556	0.0001828425703431	1.840660269566744e-05	3.343140552970791e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.3894252279518	1.301896432648391	1.694934321342607	434794.4141024487	722.2708727778221	1.1872120137118145	1.4094723655016617	521675.2136632369	543.8651187742438	0.7956869000337292	0.6331176428852858	295789.26741932234	558.9699992266568	700.716336832452	1.126394	29.914059	0.2881224337419375	0.1626949853536325	-0.1372843123	-0.0344707284	0.0169332615	-0.0065606925	-0.0071552956	0.0096962799	-0.0093052108	-0.0066236185	0.0265450893	0.0171619135	-0.1103102708	0.0167073273	-0.0577487122	0.0091441761	-0.0157813509	0.0076895766	-0.0270393649	0.0125686015	0.0266799438	-0.0253786784	-0.0778673911	0.004819626	0.0381364851	0.1325637047	0.0080174526	0.0417675076	-0.038411288	-0.1181250693	0.0452026492	0.0998009295	0.0312703272	0.0291780948	0.0320045775	-0.0255524151	0.0197973614	0.0455958543	-0.027330051	-0.0149936771	-0.057930553	0.0662128842	-0.0419006506	-0.01069812	0.0020915065	-0.0300644653	-0.0828171959	0.0794866703	0.0353825241	-0.1006016373	0.0	0.0	0.0	-0.0060087275354305	-0.0001771867670043	3.610480659504068e-05	3.139515040147132e-08	0.2324870838376966	0.1415041003844662	0.0540502441513561	0.0200234104256171	0.0112060257541486	-0.0409055607822069	0.0016732649029068	0.0001255750132026	-0.0086037165821058	-0.001108315331849	7.402393902520231e-05	1.228362874811559e-06	-0.0120963811736243	0.0009683136029336	0.0001463224374976	9.376312336264424e-07	0.0042562088981735	-3.4082781382499885e-05	1.811531418489128e-05	1.1616359867672806e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.8755496382131	-0.5138755897387455	0.2640681217293434	434116.9899110574	721.6774827606824	-0.5933900171396544	0.3521117124409994	520818.3891237951	543.3258201354384	-0.5392986388053487	0.2908430218173019	295202.9468258468	558.3877664045854	714.798932775385	0.68271	18.130991	0.1676053447351874	0.0944430917806932	-0.0977763095	-0.0427289306	-0.0055541342	-0.0204265644	-0.0121873249	0.0046335647	-0.0214512268	-0.021770918	0.0185356332	0.0190797639	-0.0725080753	0.0014010299	-0.0329343178	0.0209829531	-0.017475974	-0.0037718759	-0.0249929855	0.0019252592	0.0395235724	-0.0260335391	-0.0690416438	0.006088189	0.0325969327	0.1119953907	0.0153698936	0.0609817209	-0.0173762131	-0.1265064602	0.0455536097	0.065490605	0.016113603	0.026007874	-0.0144890832	-0.0835094918	-0.0482271865	-0.0459512791	-0.0559511055	-0.0221625002	0.0212697954	0.0185395647	0.0727262028	0.0892906477	-0.029307575	-0.0315941957	-0.0809449751	0.0823569652	0.0292967087	-0.1007297186	0.0	0.0	0.0	0.0095465856415586	0.015555313176989	9.11372974116128e-05	0.0002419677680342	0.1655308944578877	-0.0669561893798088	0.0274004770200283	0.0044831312962648	0.020757287916048	0.0095512621618994	9.122660888533124e-05	0.0004308650016297	-0.0072774946441473	0.0013262219379584	5.296192829559264e-05	1.7588646287223988e-06	-0.0120355388373776	6.084233624670081e-05	0.000144854195106	3.701789879956603e-09	0.0041324215720489	-0.0001237873261245	1.7076908049135105e-05	1.5323302109078016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.0101999850233	0.13465034681019	0.0181307158961044	434294.4436843004	721.9467135682398	0.2692308075573919	0.0724852277380054	521207.0572319821	542.9082670118686	-0.4175531235698599	0.1743506110029467	294749.3863898304	558.101453853376	729.7408651972013	0.656752	17.441608	0.1275303244295232	0.0611812427319074	-0.0526281372	-0.0546307523	-0.0197905267	-0.0043435453	-0.0119436516	2.77929e-05	-0.0352678826	-0.0098691199	0.0273281979	0.0367336306	-0.0695201169	0.0253835663	-0.0476153268	0.0285894093	-0.0163668473	0.0185666863	-0.0425781354	-0.0145794192	0.0191291447	-0.0278937798	-0.0709533803	0.0067344935	0.0142525111	0.1230209604	-0.001284938	0.027454186	-0.0392833249	-0.1146919691	0.0350771392	0.0470449934	0.0208676293	0.0252782881	-0.0067385896	0.0312771489	0.0518497152	-0.0891105232	-0.0145669	0.0029342332	-0.0459879904	0.014611752	-0.033284506	-0.0292982946	0.0300018399	-0.0331158914	-0.07899042	0.0850387965	0.0230917255	-0.1002177191	0.0	0.0	0.0	0.0011756084662692	-0.0083709771752894	1.382055265963821e-06	7.00732588692161e-05	0.1502647877339882	-0.0152661067238995	0.0225795064327405	0.0002330540145054	0.0572173283362573	0.0364600404202093	0.0013293345474432	0.003273822661939	-0.0078334462372065	-0.0005559515930591	6.136287995120468e-05	3.09082173825062e-07	-0.0127063005793022	-0.0006707617419246	0.0001614500744115	4.499213144297244e-07	0.0040104709048302	-0.0001219506672187	1.608387687848956e-05	1.487196523508622e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.3305298395403	-0.6796701454829872	0.461951506660865	433399.0865188098	721.4769799680126	-0.4697336002271868	0.2206496551823945	520529.0326237641	543.3394999696952	0.4312329578266372	0.1859618639159102	295217.8122273184	557.8808071396568	711.4254760637532	0.698606	18.553148	0.2298972549186456	0.1014638400829579	-0.1092334007	-0.0573680739	-0.0262556301	-0.0263640914	0.0005622714	0.0181504508	-0.02397442	-0.0205435593	0.0195650407	0.0652747135	-0.1120425675	0.014555829	-0.0083179247	0.0247664928	-0.0251187767	-0.0009944416	-0.073624482	0.0111184111	0.0655621494	-0.0373317136	-0.1084864036	0.017759644	0.0306260174	0.1554453746	-0.0134553549	0.0288282425	-0.0305857962	-0.1053712047	0.0580476052	0.1023798498	0.032821395	-0.0105142441	0.0037938569	-0.0047841111	-0.0085986408	-0.0100517668	0.0168558891	-0.0189797966	-0.0214690373	-0.0206263063	0.0497808178	0.0785221741	-0.134077932	-0.0346291655	-0.0769555188	0.0875260273	0.016792814	-0.0990688922	0.0	0.0	0.0	0.0219688936363979	0.0207932851701287	0.0004826322876073	0.0004323607081662	0.2072439938918933	0.0569792061579051	0.0429500730042631	0.003246629934385	0.1025678408977341	0.0453505125614768	0.0020566689895886	0.0105201619864228	-0.0089748872679213	-0.0011414410307148	8.054860147189586e-05	1.302887626599266e-06	-0.0133353571623981	-0.0006290565830958	0.0001778317506487	3.957121847362878e-07	0.0043754583116022	0.000364987406772	1.9144635436568776e-05	1.332158071021497e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
658.8416289469258	0.511099107385462	0.2612222975702161	434072.2920334386	721.7633549281529	0.2863749601402787	0.0820106177953462	520942.3405171429	543.4741699133624	0.134669943667177	0.0181359937273206	295364.1733630183	558.4194905974648	723.8562182379358	0.620911	16.489761	0.0876296323905806	0.0572890929329033	-0.0717807791	-0.0529538757	-0.0359207869	-0.0118552937	-0.0048862009	0.0168650751	-0.0144735754	-0.0129212797	0.040744185	0.0516911651	-0.1159724185	0.0035373682	-0.0239274838	0.0132860447	-0.0242150314	0.0095023034	-0.0514252201	0.0052241287	0.0661085098	-0.0394792549	-0.1058744404	0.0205113493	0.0235485983	0.1624785872	-0.0064795663	0.0247597874	-0.0477274071	-0.0925466897	0.0517739766	0.0543728741	0.0594352911	-0.0108533174	-0.0165643381	0.0211369789	0.0142701736	-0.0833619766	-0.0337475684	0.0270411197	-0.0369739102	0.0899109755	-0.0445481577	-0.0847184321	-0.0225648883	-0.0361336332	-0.0748423414	0.0898129658	0.0104255958	-0.0972905381	0.0	0.0	0.0	0.0258394910661081	0.0038705974297102	0.0006676792985554	1.4981524462879216e-05	0.2050925102548575	-0.0021514836370357	0.0420629377626388	4.628881840432772e-06	0.1076371130731388	0.0050692721754046	2.5697520388332203e-05	0.0115857481107196	-0.0100447979540804	-0.001069910686159	0.0001008979659382	1.1447088763574331e-06	-0.0135952863730923	-0.0002599292106942	0.0001848318115663	6.756319457211019e-08	0.0041745326254869	-0.0002009256861153	1.742672264125455e-05	4.0371131340904156e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.1055806921454	0.2639517452196287	0.0696705238044878	434420.1664995302	721.2732182094029	-0.4901367187500227	0.2402340030670389	520235.05530614895	543.5861400141376	0.1119701007752382	0.012537303467617	295485.89161546965	558.2526773105968	716.8455904697685	0.651168	17.293314	0.1595468408116482	0.0782792786083419	-0.1033450292	-0.0619890368	-0.0173505717	-0.0154823181	-0.007362176	-0.0088175463	-0.0075364394	0.0127510057	0.0255548715	0.0395226521	-0.1091058136	0.0282815507	-0.0568356531	0.0086076054	-0.014358836	0.0206381339	-0.0581114009	0.0291030291	0.0211379717	-0.0457171573	-0.0957953525	0.0085510468	0.028115223	0.1424942659	0.0138381667	0.0212697856	-0.0210271872	-0.0895929532	0.0531945971	0.0180600126	0.0648729314	0.0083844326	-0.0032702703	-0.0414048706	-0.0311893595	-0.0412487359	-0.0673188517	0.0217543044	0.063730844	-0.0399914632	0.0422101222	0.1089282285	-0.0763797979	-0.0376289118	-0.072653037	0.0918943786	0.0040159702	-0.0948939573	0.0	0.0	0.0	0.0246820365456272	-0.0011574545204809	0.0006092029280396	1.3397009669816705e-06	0.1809712951019833	-0.0241212151528742	0.0327506096508891	0.0005818330204512	0.0837348562083306	-0.0239022568648081	0.0005713178832312	0.0070115261442298	-0.0093619007992599	0.0006828971548204	8.764518657518316e-05	4.6634852406193196e-07	-0.0124474184113962	0.001147867961696	0.0001549382251083	1.3176008574883589e-06	0.0037979794565338	-0.0003765531689531	1.4424647952252775e-05	1.41792289048622e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.0371659997612	0.9315853076158191	0.8678511853656604	435649.0605009964	724.8577741350447	3.58455592564178	12.8490411840536	525418.7927240115	544.2058025876182	0.6196625734805821	0.3839817049725778	296159.9555700337	559.3020029501481	712.1339992816229	0.635578	16.879282	0.1140521763386162	0.0595588721842107	-0.1158762517	-0.0524632322	0.0126381016	0.0035828614	0.0068432109	0.0305661322	0.0157907363	-0.0072831529	0.0332344724	0.00650944	-0.1087265496	0.0248987601	-0.086949731	-0.0133321106	-0.0211000462	0.0004113728	-0.0407192793	0.0314810801	0.0406200754	-0.0452854625	-0.0838749504	0.0081245725	0.0386117262	0.135855917	0.0190390942	0.0218000204	0.0070714597	-0.0879446582	0.0401332577	0.0575374031	0.0860209548	0.0258797312	0.0011150411	-0.0342755483	0.0581036416	-0.047236878	-0.0285573411	0.0182323485	-0.022907637	0.0244629571	-0.0303625529	-0.0301982459	-0.0541823857	-0.0391146212	-0.0703898327	0.0937655028	-0.0024099907	-0.0918943786	0.0	0.0	0.0	0.0233659590535495	-0.0013160774920777	0.0005459680424921	1.7320599651535294e-06	0.167110652930063	-0.0138606421719202	0.0279259703227119	0.000192117401418	0.0448821707221824	-0.0388526854861481	0.0015095311694855	0.0020144092487351	-0.0087344656668604	0.0006274351323995	7.62908904855631e-05	3.936748453691783e-07	-0.0118880786359405	0.0005593397754557	0.0001413264136543	3.128609844068333e-07	0.0037842989406196	-1.3680515914199672e-05	1.4320918471974628e-05	1.8715651567867048e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
659.4980304648366	-0.5391355349246396	0.2906671250184773	434937.6521869985	722.9361647002551	-1.921609434789616	3.692582819872468	522636.6982315143	543.7862306645392	-0.4195719230790473	0.17604059863625	295703.4646603474	558.6883239023613	724.3968895191355	0.639744	16.989925	0.1636176517821804	0.0847439900792216	-0.0861490469	-0.0515689679	-0.0064450492	-0.0023319149	0.0039014547	0.0151901668	0.0047759191	-0.005519296	0.0168844437	0.0600401403	-0.1122792764	-0.0010035555	-0.0239665444	-0.002831932	-0.009907414	0.0023101857	-0.0620533184	0.0178688591	0.0584399162	-0.0471771955	-0.0936809329	0.0122796803	0.0321111314	0.1335515396	0.0161587858	0.0224828599	-0.0076926938	-0.065440128	0.0501290165	0.0502478534	0.0584702883	-0.0189096645	-0.0078268795	-0.0649287909	-0.0344923156	-0.0459852599	-0.0467021125	-0.0062146135	0.0121834791	0.0014390675	0.0558462209	0.0167065236	-0.0752811171	-0.0405903834	-0.0680550305	0.0954220565	-0.0088261488	-0.0883108628	0.0	0.0	0.0	0.0247262096240632	0.0013602505705136	0.0006113854423731	1.850281614582844e-06	0.229158710764068	0.0620480578340049	0.0525137147190497	0.003849961480972	0.0905786041820491	0.0456964334598667	0.002088164030952	0.0082044835355683	-0.0093907042890886	-0.0006562386222281	8.818532704510703e-05	4.306491293039656e-07	-0.0122019467336444	-0.0003138680977039	0.0001488875040906	9.851318275626535e-08	0.0039044504190434	0.0001201514784237	1.5244733074768185e-05	1.4436377767424854e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.001616215451	0.5035857506144339	0.2535986082219028	435602.1334070075	723.9116275709503	0.9754628706951962	0.9515278121049132	524048.0445324222	543.4815875150503	-0.3046431494889248	0.0928074485305313	295372.23596787924	558.360106901689	729.7391418144771	0.828114	21.992525	0.2196234027011832	0.0991867994990144	-0.0667882462	-0.0656090482	-0.0136112081	0.0024332224	0.0058315648	0.0165555621	0.0009827524	-0.0019380799	0.0192099495	0.0641190471	-0.0399453363	0.0333010937	-0.0745183019	0.0023648875	-0.0152923032	0.0058415782	-0.0664387754	-0.0108386819	0.0252867396	-0.0592993297	-0.0871291056	0.0081900975	0.0116359537	0.1214235078	0.0089889476	-0.0094258499	0.0035976877	-0.0235118462	0.0256558488	-0.0351679542	0.1172046672	0.0107686282	0.0020189	0.0491780139	0.0148240468	-0.0496503103	-0.0408622979	0.0304772448	0.0774436165	-0.0395599437	-0.0386227496	-0.0131149026	-0.0428874608	-0.0420558232	-0.0656510053	0.0968602488	-0.0152064054	-0.084166181	0.0	0.0	0.0	0.0088085536106774	-0.0159176560133858	7.759061671217785e-05	0.0002533717729604	0.1748866487792355	-0.0542720619848325	0.0305853399212316	0.0029454567120855	0.113158819568099	0.0225802153860499	0.0005098661268804	0.0128049184460455	-0.0103187912548964	-0.0009280869658077	0.0001064774529621	8.613454161023284e-07	-0.0112552882108774	0.000946658522767	0.0001266815127099	8.961623587274007e-07	0.0032421265212799	-0.0006623238977635	1.0511384379986504e-05	4.386729455486353e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
